datafile_id,file_name,sequencing_id,submitter_id,data_type,data_category,data_format,file_size,md5sum,file_path,node
SEQC_ILM_COH_D_4_L07_CCGTCC_AC03KTACXX_R2.fastq.gz,SEQC_ILM_COH_D_4_L07_CCGTCC_AC03KTACXX_R2.fastq.gz,sequence_GSM1158371,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1571476785 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/COH/SEQC_ILM_COH_D_4_L07_CCGTCC_AC03KTACXX_R2.fastq.gz,
SEQC_ILM_COH_D_1_L08_TGACCA_AC03KTACXX_R2.fastq.gz,SEQC_ILM_COH_D_1_L08_TGACCA_AC03KTACXX_R2.fastq.gz,sequence_GSM1158348,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1276004445 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/COH/SEQC_ILM_COH_D_1_L08_TGACCA_AC03KTACXX_R2.fastq.gz,
SEQC_ILM_COH_D_2_L08_ACTTGA_AC03KTACXX_R2.fastq.gz,SEQC_ILM_COH_D_2_L08_ACTTGA_AC03KTACXX_R2.fastq.gz,sequence_GSM1158356,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1025459934 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/COH/SEQC_ILM_COH_D_2_L08_ACTTGA_AC03KTACXX_R2.fastq.gz,
SEQC_ILM_COH_D_3_L08_CTTGTA_AC03KTACXX_R2.fastq.gz,SEQC_ILM_COH_D_3_L08_CTTGTA_AC03KTACXX_R2.fastq.gz,sequence_GSM1158364,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1266972690 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/COH/SEQC_ILM_COH_D_3_L08_CTTGTA_AC03KTACXX_R2.fastq.gz,
SEQC_ILM_COH_D_4_L08_CCGTCC_AC03KTACXX_R2.fastq.gz,SEQC_ILM_COH_D_4_L08_CCGTCC_AC03KTACXX_R2.fastq.gz,sequence_GSM1158372,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1617594361 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/COH/SEQC_ILM_COH_D_4_L08_CCGTCC_AC03KTACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L01_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L01_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157541,GSE47774,Unaligned Reads,RNA-seq,FASTQ,423321854 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L01_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L01_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L01_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157557,GSE47774,Unaligned Reads,RNA-seq,FASTQ,795808240 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L01_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L01_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L01_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157573,GSE47774,Unaligned Reads,RNA-seq,FASTQ,608923338 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L01_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L01_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L01_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157589,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1423613729 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L01_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L01_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L01_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157605,GSE47774,Unaligned Reads,RNA-seq,FASTQ,356874530 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L01_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L01_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L01_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157542,GSE47774,Unaligned Reads,RNA-seq,FASTQ,450658028 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L01_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L01_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L01_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157558,GSE47774,Unaligned Reads,RNA-seq,FASTQ,821343037 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L01_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L01_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L01_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157574,GSE47774,Unaligned Reads,RNA-seq,FASTQ,641850109 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L01_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L01_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L01_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157590,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1320778632 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L01_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L01_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L01_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157606,GSE47774,Unaligned Reads,RNA-seq,FASTQ,352545008 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L01_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L02_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L02_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157543,GSE47774,Unaligned Reads,RNA-seq,FASTQ,412806646 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L02_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L02_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L02_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157559,GSE47774,Unaligned Reads,RNA-seq,FASTQ,777555080 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L02_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L02_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L02_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157575,GSE47774,Unaligned Reads,RNA-seq,FASTQ,592920910 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L02_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L02_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L02_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157591,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1383914187 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L02_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L02_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L02_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157607,GSE47774,Unaligned Reads,RNA-seq,FASTQ,349336227 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L02_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L02_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L02_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157544,GSE47774,Unaligned Reads,RNA-seq,FASTQ,445842686 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L02_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L02_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L02_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157560,GSE47774,Unaligned Reads,RNA-seq,FASTQ,804695311 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L02_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L02_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L02_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157576,GSE47774,Unaligned Reads,RNA-seq,FASTQ,637892964 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L02_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L02_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L02_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157592,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1285133019 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L02_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L02_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L02_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157608,GSE47774,Unaligned Reads,RNA-seq,FASTQ,343136015 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L02_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L03_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L03_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157545,GSE47774,Unaligned Reads,RNA-seq,FASTQ,414928272 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L03_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L03_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L03_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157561,GSE47774,Unaligned Reads,RNA-seq,FASTQ,791370719 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L03_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L03_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L03_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157577,GSE47774,Unaligned Reads,RNA-seq,FASTQ,591339415 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L03_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L03_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L03_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157593,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1413316498 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L03_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L03_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L03_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157609,GSE47774,Unaligned Reads,RNA-seq,FASTQ,358930057 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L03_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L03_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L03_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157546,GSE47774,Unaligned Reads,RNA-seq,FASTQ,428850881 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L03_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L03_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L03_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157562,GSE47774,Unaligned Reads,RNA-seq,FASTQ,778575817 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L03_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L03_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L03_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157578,GSE47774,Unaligned Reads,RNA-seq,FASTQ,626831476 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L03_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L03_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L03_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157594,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1218360151 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L03_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L03_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L03_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157610,GSE47774,Unaligned Reads,RNA-seq,FASTQ,322565659 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L03_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L04_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L04_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157547,GSE47774,Unaligned Reads,RNA-seq,FASTQ,411990497 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L04_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L04_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L04_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157563,GSE47774,Unaligned Reads,RNA-seq,FASTQ,781721195 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L04_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L04_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L04_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157579,GSE47774,Unaligned Reads,RNA-seq,FASTQ,590438623 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L04_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L04_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L04_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157595,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1402478984 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L04_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L04_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L04_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157611,GSE47774,Unaligned Reads,RNA-seq,FASTQ,353565059 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L04_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L04_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L04_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157548,GSE47774,Unaligned Reads,RNA-seq,FASTQ,458570145 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L04_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L04_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L04_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157564,GSE47774,Unaligned Reads,RNA-seq,FASTQ,832015315 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L04_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L04_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L04_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157580,GSE47774,Unaligned Reads,RNA-seq,FASTQ,658772829 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L04_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L04_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L04_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157596,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1334138033 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L04_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L04_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L04_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157612,GSE47774,Unaligned Reads,RNA-seq,FASTQ,357024634 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L04_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L05_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L05_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157549,GSE47774,Unaligned Reads,RNA-seq,FASTQ,414215965 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L05_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L05_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L05_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157565,GSE47774,Unaligned Reads,RNA-seq,FASTQ,788540787 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L05_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L05_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L05_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157581,GSE47774,Unaligned Reads,RNA-seq,FASTQ,593306669 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L05_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L05_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L05_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157597,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1403013930 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L05_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L05_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L05_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157613,GSE47774,Unaligned Reads,RNA-seq,FASTQ,356473864 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L05_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L05_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L05_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157550,GSE47774,Unaligned Reads,RNA-seq,FASTQ,473036933 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L05_ATCACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L05_ACAGTG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L05_ACAGTG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157566,GSE47774,Unaligned Reads,RNA-seq,FASTQ,850226242 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L05_ACAGTG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L05_GATCAG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L05_GATCAG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157582,GSE47774,Unaligned Reads,RNA-seq,FASTQ,680565523 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L05_GATCAG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L05_AGTCAA_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L05_AGTCAA_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157598,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1356608113 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L05_AGTCAA_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L05_CGTACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L05_CGTACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157614,GSE47774,Unaligned Reads,RNA-seq,FASTQ,362957246 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L05_CGTACG_BD0E99ACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L06_ATCACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L06_ATCACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157551,GSE47774,Unaligned Reads,RNA-seq,FASTQ,408451666 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L06_ATCACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_2_L06_ACAGTG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_2_L06_ACAGTG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157567,GSE47774,Unaligned Reads,RNA-seq,FASTQ,770200977 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_2_L06_ACAGTG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_3_L06_GATCAG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_3_L06_GATCAG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157583,GSE47774,Unaligned Reads,RNA-seq,FASTQ,586248168 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_3_L06_GATCAG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_4_L06_AGTCAA_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_4_L06_AGTCAA_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157599,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1382922405 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_4_L06_AGTCAA_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_5_L06_CGTACG_AD0E8UACXX_R2.fastq.gz,SEQC_ILM_MAY_A_5_L06_CGTACG_AD0E8UACXX_R2.fastq.gz,sequence_GSM1157615,GSE47774,Unaligned Reads,RNA-seq,FASTQ,346913825 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_5_L06_CGTACG_AD0E8UACXX_R2.fastq.gz,
SEQC_ILM_MAY_A_1_L06_ATCACG_BD0E99ACXX_R2.fastq.gz,SEQC_ILM_MAY_A_1_L06_ATCACG_BD0E99ACXX_R2.fastq.gz,sequence_GSM1157552,GSE47774,Unaligned Reads,RNA-seq,FASTQ,442910077 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/MAY/SEQC_ILM_MAY_A_1_L06_ATCACG_BD0E99ACXX_R2.fastq.gz,
